_step,_runtime,global_step,_timestamp,train/episodes,train/episode_length,train/episode_return,train/info_gain_shaped_max_abs,train/world_model_loss,train/env_reward_mean,train/env_abs_ema,train/rewards_mean,train/info_gain_to_env_abs_ratio,train/epsilon,train/info_gain_clip_min,train/mi_beta_effective,train/q_pred_mean,train/info_std_ema,train/q_loss,train/info_gain_raw_mean,train/env_reward_std,train/info_gain_clip_max,train/env_reward_abs_mean,train/info_gain_raw_std,train/env_reward_max_abs,train/info_gain_shaped_abs_mean,train/info_gain_clip_mean,train/mi_raw_std,train/info_gain_shaped_mean,train/mi_raw_mean,train/info_gain_shaped_std,train/mi_target_ratio,train/info_norm_abs_ema,eval/video,eval/successes_strict,eval/ep_len_mean,eval/success_strict_rate,eval/return_mean,eval_video/time_to_first_band_entry_mean,eval/time_to_first_band_entry_mean,eval_video/ep_len_mean,eval_video/return_mean,eval_video/success_reach_rate,eval_video/success_strict_rate,eval_video/band_visits_mean,eval/band_visits_mean,eval/success_reach_rate,eval_video/successes_strict,eval_video/successes_reach,eval/successes_reach
1801,10253.71521282196,251596,1778945511.642794,1311.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,10255.48693728447,251796,1778945513.4145184,1312.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,10257.267639160156,251996,1778945515.1952202,1313.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,10257.330233097076,252000,1778945515.2578142,,,,0.0005384372780099511,0.000513389240950346,-0.010000000707805157,0.010048999451100826,-0.009999999776482582,0.01047145202755928,0.009999999776482582,-1.7730402946472168,0.00017947910237126052,-0.7769287824630737,3.002086543801852e-07,2.7628793716430664,7.317535022366428e-08,0.0,3.0,0.010000000707805157,3.4227264222863596e-07,0.009999999776482582,0.00010471463610883802,-0.042937733232975006,3.0619406743426225e-07,-7.70642509451136e-06,1.2689270079135895e-07,0.00014758932229597121,0.009999999776482582,0.5598980188369751,,,,,,,,,,,,,,,,,
1805,10259.161007881165,252196,1778945517.088589,1314.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,10261.058074712753,252396,1778945518.9856558,1315.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,10262.13417005539,252500,1778945520.0617511,,,,0.0005384372780099511,0.00031900079920887947,-0.010000000707805157,0.010045678354799747,-0.009999999776482582,0.009896231815218925,0.009999999776482582,-1.7320220470428467,0.00017947910237126052,-0.7778631448745728,3.046361598535441e-07,2.765728235244751,6.811959707420101e-08,0.0,3.0,0.010000000707805157,3.150819054553722e-07,0.009999999776482582,9.896242409013212e-05,-0.03239737078547478,2.789523989576992e-07,-5.814650194224669e-06,1.227017492055893e-07,0.00013887883687857538,0.009999999776482582,0.5710106492042542,,,,,,,,,,,,,,,,,
1808,10263.08939242363,252596,1778945521.0169735,1316.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,10264.86536693573,252796,1778945522.792948,1317.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,10266.710716485977,252996,1778945524.6382976,1318.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,10266.774590015411,253000,1778945524.702171,,,,0.000529001816175878,0.0006049023941159248,-0.010000000707805157,0.01006550993770361,-0.009999999776482582,0.0094576021656394,0.009999999776482582,-1.737884759902954,0.00017633393872529268,-0.7776442170143127,3.025029684522451e-07,2.7649877071380615,6.625695192497005e-08,0.0,3.0,0.010000000707805157,2.8000167162645084e-07,0.009999999776482582,9.457612759433687e-05,-0.02492193691432476,2.475128724199749e-07,-4.394582902023103e-06,1.1455267667770386e-07,0.00013539429346565157,0.009999999776482582,0.5708209276199341,,,,,,,,,,,,,,,,,
1812,10268.574393510818,253196,1778945526.5019746,1319.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,10270.41607785225,253396,1778945528.343659,1320.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,10271.461841583252,253500,1778945529.3894227,,,,0.000529001816175878,0.00048462493577972054,-0.010000000707805157,0.01005855668336153,-0.009999999776482582,0.011504936031997204,0.009999999776482582,-1.8369323015213013,0.00017633393872529268,-0.7774778604507446,3.014421281477553e-07,2.7659363746643066,9.526100086532097e-08,0.0,3.0,0.010000000707805157,3.8897942999938095e-07,0.009999999776482582,0.00011504948633955792,-0.06714387238025665,3.5262584674455866e-07,-1.1839742001029663e-05,1.4901161193847656e-07,0.00015477382112294436,0.009999999776482582,0.5729782581329346,,,,,,,,,,,,,,,,,
1815,10272.407130241394,253596,1778945530.3347113,1321.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,10274.110565185547,253796,1778945532.0381463,1322.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,10275.869866609573,253996,1778945533.7974477,1323.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,10275.917116641998,254000,1778945533.8446977,,,,0.0005251395050436258,0.0003396704560145736,-0.010000000707805157,0.010053412057459354,-0.009999999776482582,0.009758197702467442,0.009999999776482582,-1.7370907068252563,0.0001750465016812086,-0.7753241658210754,2.9927579703326046e-07,2.765410900115967,6.040292532816238e-08,0.0,3.0,0.010000000707805157,2.7996625817650056e-07,0.009999999776482582,9.758208761923015e-05,-0.022718707099556923,2.482175602835923e-07,-3.9768306123733055e-06,1.2153759598731995e-07,0.00013770582154393196,0.009999999776482582,0.5743280649185181,,,,,,,,,,,,,,,,,
1819,10277.604986906052,254196,1778945535.532568,1324.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,10279.473138570786,254396,1778945537.4007196,1325.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,10280.476157188416,254500,1778945538.4037383,,,,0.0005251395050436258,0.00031010989914648235,-0.010000000707805157,0.010050404816865921,-0.009999999776482582,0.009506644681096077,0.009999999776482582,-1.7403626441955566,0.0001750465016812086,-0.7778881788253784,3.0083486990406527e-07,2.768089532852173,6.41282156266243e-08,0.0,3.0,0.010000000707805157,2.7246576905781694e-07,0.009999999776482582,9.506654896540567e-05,-0.019704729318618774,2.3570271423523081e-07,-3.449244104558602e-06,1.1106021702289581e-07,0.00013554652105085552,0.009999999776482582,0.5747058987617493,,,,,,,,,,,,,,,,,
1822,10281.343333005905,254596,1778945539.270914,1326.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,10283.139744281769,254796,1778945541.0673254,1327.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,10284.953043222427,254996,1778945542.8806243,1328.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,10285.008742809296,255000,1778945542.936324,,,,0.0005265971994958818,0.00030672585126012564,-0.010000000707805157,0.010068458504974842,-0.009999999776482582,0.009985278360545635,0.009999999776482582,-1.7166509628295898,0.000175532404682599,-0.7797655463218689,3.0481831458928355e-07,2.762972354888916,6.35960333283947e-08,0.0,3.0,0.010000000707805157,2.7351984499546234e-07,0.009999999776482582,9.985289216274396e-05,-0.015555095858871937,2.3179352126589947e-07,-2.7304220111545874e-06,1.2177042663097382e-07,0.000138159841299057,0.009999999776482582,0.5735954642295837,,,,,,,,,,,,,,,,,
1826,10285.151208877563,255019,1778945543.07879,1329.0,23.0,0.7699999809265137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,10285.512821674347,255059,1778945543.4404027,1330.0,40.0,0.6000000238418579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,10287.388137578964,255259,1778945545.3157187,1331.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,10289.312490463257,255459,1778945547.2400715,1332.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,10289.735394477844,255500,1778945547.6629755,,,,0.0005265971994958818,0.00025023811031132936,-0.008883928880095482,0.010061643086373806,-0.009023437276482582,0.00929292757064104,0.009999999776482582,-1.7475305795669556,0.000175532404682599,-0.7786098122596741,3.038233842289628e-07,2.754122257232666,7.157879622354812e-08,0.03338900953531265,3.0,0.011093751527369022,3.1602510830452957e-07,0.9900000095367432,0.0001030935236485675,-0.03562181442975998,2.810163550748257e-07,-6.252781531657092e-06,1.3294629752635956e-07,0.00014180592552293092,0.009999999776482582,0.5722523331642151,,,,,,,,,,,,,,,,,
1831,10291.191437959671,255659,1778945549.119019,1333.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,10293.03633761406,255859,1778945550.9639187,1334.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,10294.352391004562,256000,1778945552.279972,,,,0.000529943616129458,0.00024486242909915745,-0.010000000707805157,0.010060158558189869,-0.009999999776482582,0.009811569936573505,0.009999999776482582,-1.7323991060256958,0.00017664786719251424,-0.7797858119010925,3.0395327144105977e-07,2.7582333087921143,6.705522537231445e-08,0.0,3.0,0.010000000707805157,2.7304116656523547e-07,0.009999999776482582,9.811580821406096e-05,-0.015183703042566776,2.4073563054116676e-07,-2.6821696792467264e-06,1.1920928955078125e-07,0.00014072457270231098,0.009999999776482582,0.5695034861564636,,,,,,,,,,,,,,,,,
1834,10294.82780456543,256059,1778945552.7553856,1335.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,10296.636471509933,256259,1778945554.5640526,1336.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,10298.356924533844,256459,1778945556.2845056,1337.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,10298.754488229752,256500,1778945556.6820693,,,,0.000529943616129458,0.00031891814433038235,-0.010000000707805157,0.010062425397336483,-0.009999999776482582,0.010193340480327606,0.009999999776482582,-1.7765520811080933,0.00017664786719251424,-0.7781792283058167,3.0393911742976343e-07,2.7493865489959717,8.089202196970291e-08,0.0,3.0,0.010000000707805157,3.2887442102946807e-07,0.009999999776482582,0.00010193351772613823,-0.03809608519077301,2.977377846491436e-07,-6.729592769261217e-06,1.2689270079135895e-07,0.0001426937524229288,0.009999999776482582,0.5728572010993958,,,,,,,,,,,,,,,,,
1838,10300.295143842697,256659,1778945558.222725,1338.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,10302.109563589096,256859,1778945560.0371447,1339.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,10303.500126838684,257000,1778945561.427708,,,,0.000525530194863677,0.0001529845321783796,-0.010000000707805157,0.010089627467095852,-0.009999999776482582,0.009919182397425175,0.009999999776482582,-1.7383897304534912,0.00017517672677058727,-0.7812749743461609,3.022591386070417e-07,2.7478997707366943,6.599086077585525e-08,0.0,3.0,0.010000000707805157,2.888736503336986e-07,0.009999999776482582,9.91919296211563e-05,-0.028045404702425003,2.4911443574637815e-07,-4.912903932563495e-06,1.210719347000122e-07,0.00013857026351615787,0.009999999776482582,0.5759685039520264,,,,,,,,,,,,,,,,,
1841,10304.042595624924,257059,1778945561.9701767,1340.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,10305.771500110626,257259,1778945563.6990812,1341.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,10307.561048030853,257459,1778945565.488629,1342.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,10307.933115005493,257500,1778945565.860696,,,,0.000525530194863677,0.00038744695484638214,-0.010000000707805157,0.010098816826939583,-0.009999999776482582,0.009755806066095829,0.009999999776482582,-1.7008715867996216,0.00017517672677058727,-0.7804192304611206,3.1290164770325646e-07,2.7499871253967285,7.237706967089252e-08,0.0,3.0,0.010000000707805157,3.002953405939479e-07,0.009999999776482582,9.755817154655233e-05,-0.026260850951075554,2.623206967200531e-07,-4.600289685185999e-06,1.2386590242385864e-07,0.00013959064381197095,0.009999999776482582,0.5744754076004028,,,,,,,,,,,,,,,,,
1845,10309.399066209793,257659,1778945567.3266473,1343.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,10311.378307580948,257859,1778945569.3058887,1344.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,10312.739820957184,258000,1778945570.667402,,,,0.0005382857634685934,0.0004160873359069228,-0.010000000707805157,0.010091322474181652,-0.009999999776482582,0.01042015291750431,0.009999999776482582,-1.727791666984558,0.00017942859267350286,-0.7821639180183411,3.097187573075644e-07,2.7415597438812256,7.557017767112484e-08,0.0,3.0,0.010000000707805157,3.223596252155403e-07,0.009999999776482582,0.00010420164471725002,-0.03790225461125374,2.823639704274683e-07,-6.800746632507071e-06,1.2898817658424377e-07,0.00014774124429095536,0.009999999776482582,0.5624144077301025,,,,,,,,,,,,,,,,,
1848,10313.320999622345,258059,1778945571.2485807,1345.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,10315.039296627045,258259,1778945572.9668777,1346.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,10316.820949792862,258459,1778945574.7485309,1347.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,10317.175829648972,258500,1778945575.1034107,,,,0.0005382857634685934,0.00035996752558276057,-0.010000000707805157,0.010065055452287197,-0.009999999776482582,0.010051204822957516,0.009999999776482582,-1.7653186321258545,0.00017942859267350286,-0.7834778428077698,2.965913665775588e-07,2.7392923831939697,6.43943067757391e-08,0.0,3.0,0.010000000707805157,2.865895396553242e-07,0.009999999776482582,0.0001005121594062075,-0.025149116292595863,2.48666509605755e-07,-4.512467512540752e-06,1.1711381375789642e-07,0.00014059175737202168,0.009999999776482582,0.5654460787773132,,,,,,,,,,,,,,,,,
1852,10318.562009811401,258659,1778945576.489591,1348.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,10320.389168262482,258859,1778945578.3167493,1349.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,10321.698354005814,259000,1778945579.625935,,,,0.0005270588444545865,0.0006178918993100524,-0.010000000707805157,0.010057825595140457,-0.009999999776482582,0.010281604714691639,0.009999999776482582,-1.7786918878555298,0.000175686291186139,-0.7812539935112,2.960814526886679e-07,2.739978551864624,6.758741477597141e-08,0.0,3.0,0.010000000707805157,2.9025812864347245e-07,0.009999999776482582,0.00010281616414431483,-0.024790747091174126,2.5096292688431276e-07,-4.3553932300710585e-06,1.280568540096283e-07,0.0001443794317310676,0.009999999776482582,0.5724877715110779,,,,,,,,,,,,,,,,,
1855,10322.193920135498,259059,1778945580.1215012,1350.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,10324.051983118057,259259,1778945581.9795642,1351.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,10325.841069221497,259459,1778945583.7686503,1352.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,10326.249066114426,259500,1778945584.1766472,,,,0.0005270588444545865,0.00034066123771481216,-0.010000000707805157,0.01005484163761139,-0.009999999776482582,0.009559372439980507,0.009999999776482582,-1.7729533910751343,0.000175686291186139,-0.782412588596344,2.9467076956279925e-07,2.7433860301971436,6.332993507385254e-08,0.0,3.0,0.010000000707805157,2.7920512479795434e-07,0.009999999776482582,9.559383033774793e-05,-0.025160882622003555,2.461917461005214e-07,-4.420423010742525e-06,1.1641532182693481e-07,0.0001383091148454696,0.009999999776482582,0.5781481266021729,,,,,,,,,,,,,,,,,
1859,10326.428567409515,259524,1778945584.3561485,1353.0,65.0,0.3499999940395355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,10328.253317832947,259724,1778945586.180899,1354.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,10330.088202238083,259924,1778945588.0157833,1355.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,10580.340242385864,260000,1778945838.2678235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'sha256': 'e76457658a6d310c141ea95cc3f987300e8a6e392067730859f049703ae04f37', 'size': 729759, '_type': 'video-file', 'path': 'media/videos/eval/video_12_e76457658a6d310c141e.mp4'}",,,,,,,,,,,,,,,,
1863,10615.3119931221,260000,1778945873.2395742,,,,0.00052466249326244,0.0002845242852345109,-0.008883928880095482,0.01008060947060585,-0.009023437276482582,0.008139438927173615,0.009999999776482582,-1.7577619552612305,0.00017488749290350825,-0.784092128276825,2.9351937769206415e-07,2.7416322231292725,5.667763502970047e-08,0.03338900953531265,3.0,0.011093751527369022,2.541779053899518e-07,0.9900000095367432,9.029699867824093e-05,-0.018788496032357216,2.2517022557622113e-07,-3.2858740723895608e-06,1.0710209608078003e-07,0.00012937173596583307,0.009999999776482582,0.57640540599823,,0.0,181.94000244140625,0.0,-1.6993999481201172,31.076923370361328,31.171428680419922,191.3000030517578,-1.8630000352859497,0.05000000074505806,0.0,1.350000023841858,1.2799999713897705,0.11999999731779099,0.0,1.0,6.0
1864,10615.341235160828,260001,1778945873.2688162,1356.0,77.0,-0.7699999809265137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,10617.42915892601,260201,1778945875.35674,1357.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,10619.402125358582,260401,1778945877.3297064,1358.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,10620.334528207779,260500,1778945878.2621093,,,,0.00052466249326244,0.00026238668942824006,-0.010000000707805157,0.010084083303809166,-0.009999999776482582,0.010391559451818466,0.009999999776482582,-1.8065237998962402,0.00017488749290350825,-0.7845278382301331,2.935753116162232e-07,2.7347991466522217,7.157879622354812e-08,0.0,3.0,0.010000000707805157,2.834288750364067e-07,0.009999999776482582,0.00010391570685897022,-0.02086062915623188,2.499199069916358e-07,-3.6482633731793612e-06,1.2596137821674347e-07,0.00014558527618646622,0.009999999776482582,0.5837591886520386,,,,,,,,,,,,,,,,,
1868,10621.19507932663,260601,1778945879.1226604,1359.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,10623.142075300217,260801,1778945881.0696564,1360.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,10625.145787000656,261000,1778945883.073368,,,,0.0005194355617277324,0.0004239459231030196,-0.010000000707805157,0.010062325745821,-0.009999999776482582,0.009477057494223118,0.009999999776482582,-1.7727563381195068,0.00017314519209321588,-0.7834647297859192,2.9290342240528844e-07,2.728677272796631,6.013683417904758e-08,0.0,3.0,0.010000000707805157,2.8216760483701364e-07,0.009999999776482582,9.477067942498252e-05,-0.024094101041555405,2.443528615003743e-07,-4.171778982708929e-06,1.1455267667770386e-07,0.00013602644321508706,0.009999999776482582,0.5811495780944824,,,,,,,,,,,,,,,,,
1871,10625.153529405594,261001,1778945883.0811105,1361.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,10627.173634052277,261201,1778945885.1012151,1362.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,10629.149946689606,261401,1778945887.0775278,1363.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,10630.06993985176,261500,1778945887.997521,,,,0.0005194355617277324,0.0002676101867109537,-0.010000000707805157,0.010047649033367634,-0.009999999776482582,0.01019446924328804,0.009999999776482582,-1.7990761995315552,0.00017314519209321588,-0.7834628224372864,2.946840993445221e-07,2.740954875946045,7.131270507443332e-08,0.0,3.0,0.010000000707805157,2.999159676164709e-07,0.009999999776482582,0.00010194480273639783,-0.03167777508497238,2.6275503728356853e-07,-5.484854227688629e-06,1.2316741049289703e-07,0.00014213866961654276,0.009999999776482582,0.5783539414405823,,,,,,,,,,,,,,,,,
1875,10631.066358327866,261601,1778945888.9939394,1364.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,10632.997144460678,261801,1778945890.9247255,1365.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,10634.993920564651,262000,1778945892.9215016,,,,0.0005221172468736768,0.00027064880123361945,-0.010000000707805157,0.010062560439109802,-0.009999999776482582,0.010113595053553581,0.009999999776482582,-1.8090662956237793,0.00017403907258994877,-0.7829129695892334,2.907952421082882e-07,2.733771800994873,6.732132362685661e-08,0.0,3.0,0.010000000707805157,2.9648242616531206e-07,0.009999999776482582,0.0001011360582197085,-0.02942303940653801,2.5506679435238766e-07,-5.120758032717276e-06,1.1920928955078125e-07,0.00014287001977209002,0.009999999776482582,0.5781782269477844,,,,,,,,,,,,,,,,,
1878,10635.001924753189,262001,1778945892.9295058,1366.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,10637.105524778366,262201,1778945895.0331059,1367.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,10639.084495782852,262401,1778945897.0120769,1368.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,10640.017587900162,262500,1778945897.945169,,,,0.0005221172468736768,0.00031762721482664347,-0.010000000707805157,0.010067168623209,-0.009999999776482582,0.010671788826584816,0.009999999776482582,-1.8146905899047852,0.00017403907258994877,-0.7842395305633545,2.9499506126740016e-07,2.739531993865967,7.66345493730114e-08,0.0,3.0,0.010000000707805157,2.968959051941056e-07,0.009999999776482582,0.0001067180055542849,-0.02482420951128006,2.640229581629683e-07,-4.320379957789555e-06,1.30385160446167e-07,0.0001495452888775617,0.009999999776482582,0.5824893712997437,,,,,,,,,,,,,,,,,
1882,10640.987896680832,262601,1778945898.9154778,1369.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,10642.88754081726,262801,1778945900.815122,1370.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,10644.792427301407,263000,1778945902.7200084,,,,0.0005175650585442781,0.0006747846491634846,-0.010000000707805157,0.010056063532829285,-0.009999999776482582,0.010131221264600754,0.009999999776482582,-1.7914433479309082,0.00017252168618142605,-0.7829402089118958,2.998441743784497e-07,2.734642267227173,7.82310962677002e-08,0.0,3.0,0.010000000707805157,3.2251205084321555e-07,0.009999999776482582,0.00010131232556886971,-0.04192961007356644,2.8770745075235027e-07,-7.233768428704934e-06,1.317821443080902e-07,0.00013975588080938905,0.009999999776482582,0.5828869342803955,,,,,,,,,,,,,,,,,
1885,10644.800431966782,263001,1778945902.728013,1371.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,10646.860789060593,263201,1778945904.7883701,1372.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,10648.859759569168,263401,1778945906.7873406,1373.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,10649.865867137909,263500,1778945907.7934482,,,,0.0005175650585442781,0.00032677745912224054,-0.010000000707805157,0.010042054578661919,-0.009999999776482582,0.010151749476790428,0.009999999776482582,-1.7393741607666016,0.00017252168618142605,-0.7838801741600037,3.072837273521145e-07,2.7266299724578857,7.503799537289524e-08,0.0,3.0,0.010000000707805157,3.098423633218772e-07,0.009999999776482582,0.00010151760943699628,-0.02910209447145462,2.754412946615048e-07,-5.0207445383421145e-06,1.327134668827057e-07,0.00014156659017316997,0.009999999776482582,0.5818037390708923,,,,,,,,,,,,,,,,,
