_step,_runtime,global_step,_timestamp,train/episodes,train/episode_length,train/episode_return,train/info_gain_shaped_max_abs,train/world_model_loss,train/env_reward_mean,train/rewards_mean,train/info_gain_to_env_abs_ratio,train/epsilon,train/info_gain_clip_min,train/q_pred_mean,train/q_loss,train/info_gain_raw_mean,train/env_reward_std,train/info_gain_clip_max,train/env_reward_abs_mean,train/info_gain_raw_std,train/env_reward_max_abs,train/info_gain_shaped_abs_mean,train/info_gain_clip_mean,train/mi_raw_std,train/info_gain_shaped_mean,train/mi_raw_mean,train/info_gain_shaped_std,eval/video,eval/successes_strict,eval/ep_len_mean,eval/success_strict_rate,eval/return_mean,eval_video/time_to_first_band_entry_mean,eval/time_to_first_band_entry_mean,eval_video/ep_len_mean,eval_video/return_mean,eval_video/success_reach_rate,eval_video/success_strict_rate,eval_video/band_visits_mean,eval/band_visits_mean,eval/success_reach_rate,eval_video/successes_strict,eval_video/successes_reach,eval/successes_reach
2982,13990.164102554321,408578,1778884510.5607016,2171.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,13992.036553144455,408778,1778884512.4331522,2172.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,13993.892269611359,408978,1778884514.2888687,2173.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,13994.094566106796,409000,1778884514.4911652,,,,6.322615604403836e-07,0.000401346362195909,-0.010000000707805157,-0.009999999776482582,2.5482634100626456e-06,0.009999999776482582,-5.91522905324382e-07,-0.80185866355896,2.5274033546447754,1.1468572580497494e-07,0.0,6.322615718090674e-06,0.010000000707805157,4.6441360268545395e-07,0.009999999776482582,2.5482661314413235e-08,1.7763568394002505e-15,4.2819752366085595e-07,-1.586032930135623e-16,1.7927959561347961e-07,4.644136453180181e-08,,,,,,,,,,,,,,,,,
2986,13995.63616490364,409178,1778884516.032764,2174.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,13997.450811624527,409378,1778884517.8474107,2175.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,13998.598167419434,409500,1778884518.9947665,,,,4.6728447955501906e-07,0.0007520990911871195,-0.010000000707805157,-0.009999999776482582,2.3044331101118587e-06,0.009999999776482582,-8.107828080028412e-07,-0.8024088144302368,2.5296897888183594,9.552709201443577e-08,0.0,4.672844625019934e-06,0.010000000707805157,3.9321321310126223e-07,0.009999999776482582,2.3044355756951518e-08,-7.359193346400707e-15,3.5379341056795965e-07,-6.502734934146716e-16,1.6926787793636322e-07,3.932132131012622e-08,,,,,,,,,,,,,,,,,
2989,13999.296902656555,409578,1778884519.6935017,2176.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,14001.154732465744,409778,1778884521.5513315,2177.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,14003.00541639328,409978,1778884523.4020154,2178.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,14040.466074705124,410000,1778884560.8626738,,,,3.730079924935126e-07,0.0007811560062691569,-0.010000000707805157,-0.009999999776482582,2.2060562514525373e-06,0.009999999776482582,-5.614544988929993e-07,-0.8051880598068237,2.5267140865325928,8.461731226816482e-08,0.0,3.7300799249351257e-06,0.010000000707805157,3.561291634923691e-07,0.009999999776482582,2.2060586246652747e-08,-8.881784197001252e-15,3.172003744111862e-07,-6.978545104354978e-16,1.5529803931713104e-07,3.561291350706597e-08,,0.0,186.39999389648438,0.0,-1.74399995803833,,35.411766052246094,,,,,,0.7200000286102295,0.11999999731779099,,,6.0
2993,14040.497914552689,410001,1778884560.8945136,2179.0,23.0,0.7699999809265137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,14042.323300123215,410201,1778884562.7198992,2180.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,14042.846429109573,410264,1778884563.2430282,2181.0,63.0,0.3700000047683716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,14043.425693273544,410314,1778884563.8222923,2182.0,50.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,14045.163614034653,410500,1778884565.560213,,,,4.917649221169995e-07,0.00040478797745890915,-0.010000000707805157,-0.009999999776482582,2.319947043361026e-06,0.009999999776482582,-5.659780413225235e-07,-0.8073441982269287,2.5111618041992188,8.914087601397114e-08,0.0,4.917649221169995e-06,0.010000000707805157,3.9950268160282576e-07,0.009999999776482582,2.3199495657877378e-08,-6.978545210234097e-15,3.5654809948937327e-07,-5.233908695917336e-16,1.5855766832828522e-07,3.995027242353899e-08,,,,,,,,,,,,,,,,,
2998,14045.258332252502,410514,1778884565.6549313,2183.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,14046.96124625206,410714,1778884567.3578453,2184.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,14048.04450583458,410843,1778884568.441105,2185.0,129.0,-0.28999999165534973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,14049.407603263855,411000,1778884569.8042023,,,,3.474631569133635e-07,0.0006344037828966975,-0.010000000707805157,-0.009999999776482582,2.4155203846021323e-06,0.009999999776482582,-5.784843892797653e-07,-0.8022266626358032,2.5176634788513184,1.0164720976035824e-07,0.0,3.474631512290216e-06,0.010000000707805157,4.127332431380637e-07,0.009999999776482582,2.4155230704536734e-08,2.537652688216997e-15,3.769426655253483e-07,-2.537652741156556e-16,1.6996636986732483e-07,4.127332076109269e-08,,,,,,,,,,,,,,,,,
3002,14049.78619980812,411043,1778884570.1827989,2186.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,14051.513946771622,411243,1778884571.9105458,2187.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,14053.278249502182,411443,1778884573.6748486,2188.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,14053.803351163864,411500,1778884574.1999502,,,,3.4858075537158584e-07,0.000479052250739187,-0.010000000707805157,-0.009999999776482582,2.259357870570966e-06,0.009999999776482582,-1.2825641988456482e-06,-0.8022979497909546,2.530111074447632,9.04713388649725e-08,0.0,3.485807383185602e-06,0.010000000707805157,3.6386933288667933e-07,0.009999999776482582,2.2593603432596865e-08,1.5225916976334929e-15,3.250295037560136e-07,1.4274297165313996e-16,1.632142812013626e-07,3.63869325781252e-08,,,,,,,,,,,,,,,,,
3006,14055.167041540146,411643,1778884575.5636406,2189.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,14056.935779333115,411843,1778884577.3323784,2190.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,14058.31087589264,412000,1778884578.707475,,,,7.033348197182931e-07,0.0013780308654531837,-0.010000000707805157,-0.009999999776482582,2.642292656673817e-06,0.009999999776482582,-5.960464477539062e-07,-0.8030200600624084,2.5236270427703857,1.1920928955078125e-07,0.0,7.033348083496094e-06,0.010000000707805157,4.948570335727709e-07,0.009999999776482582,2.6422954491067685e-08,0.0,4.592014590798499e-07,-1.268826370578278e-16,1.9348226487636566e-07,4.948570264673435e-08,,,,,,,,,,,,,,,,,
3009,14058.697223901749,412043,1778884579.093823,2191.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,14060.427347898483,412243,1778884580.823947,2192.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,14062.395223617554,412443,1778884582.7918227,2193.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,14062.905777454376,412500,1778884583.3023765,,,,8.713187753528473e-07,0.0008688848465681076,-0.010000000707805157,-0.009999999776482582,2.5002659640449565e-06,0.009999999776482582,-5.85136660902208e-07,-0.8022119998931885,2.5300629138946533,1.0829951690993767e-07,0.0,8.713187526154798e-06,0.010000000707805157,5.003471983400232e-07,0.009999999776482582,2.500268614369361e-08,1.5225916976334929e-15,4.577409526973497e-07,-6.978545104354978e-16,1.78581103682518e-07,5.003471770237411e-08,,,,,,,,,,,,,,,,,
3013,14064.234363555908,412643,1778884584.6309626,2194.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,14064.39939904213,412662,1778884584.795998,2195.0,19.0,0.8100000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,14065.912754058838,412834,1778884586.309353,2196.0,172.0,-0.7200000286102295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,14067.327136993408,413000,1778884587.723736,,,,5.610287416857318e-07,0.00035659963032230735,-0.010000000707805157,-0.009999999776482582,2.572277253420907e-06,0.009999999776482582,-8.270144462585449e-07,-0.802845299243927,2.5295917987823486,1.1175871605928478e-07,0.0,5.610287189483643e-06,0.010000000707805157,4.612229815847968e-07,0.009999999776482582,2.5722799890104397e-08,0.0,4.234501886912767e-07,-4.123685671292179e-16,1.8742866814136505e-07,4.6122302421736094e-08,,,,,,,,,,,,,,,,,
3017,14067.59563446045,413034,1778884587.9922335,2197.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3018,14069.341426372528,413234,1778884589.7380254,2198.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,14071.049606084824,413434,1778884591.4462051,2199.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,14071.669257164001,413500,1778884592.0658562,,,,8.714252430763736e-07,0.00027224497171118855,-0.010000000707805157,-0.009999999776482582,2.5050592284969753e-06,0.009999999776482582,-8.224909038290207e-07,-0.8026033639907837,2.53067946434021,1.0723514520805111e-07,0.0,8.714252544450574e-06,0.010000000707805157,4.898148517895606e-07,0.009999999776482582,2.5050619356647985e-08,1.5225916976334929e-15,4.5053084818391653e-07,4.758099055104665e-16,1.7369166016578674e-07,4.898148020515691e-08,,,,,,,,,,,,,,,,,
3021,14072.900238275528,413634,1778884593.2968373,2200.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,14074.675696372986,413834,1778884595.0722954,2201.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,14076.101974010468,414000,1778884596.498573,,,,2.7625688403531967e-07,0.0003909385995939374,-0.010000000707805157,-0.009999999776482582,2.4030712211242644e-06,0.009999999776482582,-8.137098461702408e-07,-0.8037903308868408,2.527301549911499,9.845410176012592e-08,0.0,2.762568783509778e-06,0.010000000707805157,3.825864780537813e-07,0.009999999776482582,2.4030738288161047e-08,-5.075305376433994e-15,3.4117911695830117e-07,-1.903239622041866e-16,1.6810372471809387e-07,3.825865135809181e-08,,,,,,,,,,,,,,,,,
3024,14076.367718696594,414034,1778884596.7643178,2202.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,14078.125370979309,414234,1778884598.52197,2203.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,14078.839142084122,414321,1778884599.2357411,2204.0,87.0,0.12999999523162842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,14080.447164773941,414500,1778884600.8437638,,,,4.1768484493331925e-07,0.00023944198619574308,-0.010000000707805157,-0.009999999776482582,2.6131351660296787e-06,0.009999999776482582,-5.91522905324382e-07,-0.8044273257255554,2.522735595703125,1.1468572580497494e-07,0.0,4.176848506176611e-06,0.010000000707805157,4.5096825829205045e-07,0.009999999776482582,2.613137972673485e-08,1.7763568394002505e-15,4.1054948951568804e-07,-1.586032930135623e-16,1.8975697457790375e-07,4.5096829381918724e-08,,,,,,,,,,,,,,,,,
3028,14080.621125221252,414521,1778884601.0177243,2205.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3029,14082.399801254272,414721,1778884602.7964003,2206.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,14084.142119884491,414921,1778884604.538719,2207.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,14084.868265867233,415000,1778884605.264865,,,,2.7596419727160537e-07,0.0001976664352696389,-0.010000000707805157,-0.009999999776482582,2.386113692409708e-06,0.009999999776482582,-5.782183052360779e-07,-0.8031915426254272,2.5234251022338867,1.0138111861124344e-07,0.0,2.759641802185797e-06,0.010000000707805157,3.741849070593162e-07,0.009999999776482582,2.386116371155822e-08,-1.0150610752867988e-14,3.3741875427040213e-07,-2.0618428356460896e-16,1.7741695046424866e-07,3.741849141647435e-08,,,,,,,,,,,,,,,,,
3032,14085.898636102676,415121,1778884606.2952352,2208.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,14087.5790746212,415321,1778884607.9756737,2209.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,14089.147188425064,415500,1778884609.5437875,,,,4.1755183133318496e-07,0.00023611451615579426,-0.010000000707805157,-0.009999999776482582,2.5632252800278366e-06,0.009999999776482582,-5.928533255428192e-07,-0.8037286400794983,2.523106336593628,1.1601618865597629e-07,0.0,4.1755183701752685e-06,0.010000000707805157,4.4260207232582616e-07,0.009999999776482582,2.563228029828224e-08,-5.582836083483983e-15,4.096877432857582e-07,-9.040387940001068e-16,1.8347054719924927e-07,4.426020794312535e-08,,,,,,,,,,,,,,,,,
3035,14089.302902936935,415521,1778884609.699502,2210.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,14091.076438188553,415721,1778884611.4730372,2211.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,14092.920472860336,415921,1778884613.317072,2212.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3038,14093.680849313736,416000,1778884614.0774484,,,,3.468245211024623e-07,0.00017840064538177103,-0.008883928880095482,-0.009023437276482582,2.217332621512469e-06,0.009999999776482582,-5.848705768585205e-07,-0.8019010424613953,2.53556227684021,1.0803342576082287e-07,0.03338900953531265,3.468245267868042e-06,0.011093751527369022,4.0488805552740814e-07,0.9900000095367432,2.4598559633659534e-08,0.0,3.7263197327774833e-07,-5.075305482313112e-16,1.762527972459793e-07,4.0488806973826286e-08,,,,,,,,,,,,,,,,,
3039,14094.692699193954,416121,1778884615.0892982,2213.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,14096.407847642899,416321,1778884616.8044467,2214.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,14097.900390625,416500,1778884618.2969897,,,,3.9392284634232055e-07,0.00030494137899950147,-0.010000000707805157,-0.009999999776482582,2.5363547138113063e-06,0.009999999776482582,-5.907245963499008e-07,-0.8016787171363831,2.528653383255005,1.1388745235763054e-07,0.0,3.9392284634232055e-06,0.010000000707805157,4.247337699325726e-07,0.009999999776482582,2.5363574351899842e-08,-5.075305482313112e-16,3.8758210507694457e-07,-1.586032930135623e-16,1.8579885363578796e-07,4.24733777038e-08,,,,,,,,,,,,,,,,,
3042,14098.121987819672,416521,1778884618.5185869,2215.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3043,14099.830741167068,416721,1778884620.2273402,2216.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,14100.22442483902,416764,1778884620.621024,2217.0,43.0,0.5699999928474426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,14102.011917591095,416964,1778884622.4085166,2218.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,14102.327116966248,417000,1778884622.723716,,,,2.3043581620640907e-07,0.00015977356815710664,-0.010000000707805157,-0.009999999776482582,2.1443918285513064e-06,0.009999999776482582,-5.566648155763687e-07,-0.8023225665092468,2.5222251415252686,7.982765026781635e-08,0.0,2.3043580767989624e-06,0.010000000707805157,3.3807236832217313e-07,0.009999999776482582,2.1443941733423344e-08,-6.597897074067487e-15,3.012399361068674e-07,-4.758099055104665e-16,1.501757651567459e-07,3.3807239674388256e-08,,,,,,,,,,,,,,,,,
3047,14103.842185974121,417164,1778884624.238785,2219.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,14105.662545204163,417364,1778884626.0591443,2220.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,14106.855875492096,417500,1778884627.2524745,,,,5.136377581038687e-07,0.00027096597477793694,-0.010000000707805157,-0.009999999776482582,2.462229076627409e-06,0.009999999776482582,-5.856688858330017e-07,-0.8014350533485413,2.5376195907592773,1.0883169920816727e-07,0.0,5.136377239978174e-06,0.010000000707805157,4.362833294635493e-07,0.009999999776482582,2.4622316630029673e-08,-8.881784197001252e-15,4.043880892368179e-07,-7.295751531563425e-16,1.7299316823482513e-07,4.362833294635493e-08,,,,,,,,,,,,,,,,,
3050,14107.409001111984,417564,1778884627.8056002,2221.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,14109.13286781311,417764,1778884629.5294669,2222.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,14110.950467824936,417964,1778884631.3470669,2223.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,14111.312132835388,418000,1778884631.708732,,,,3.708526605805673e-07,0.0003183801891282201,-0.010000000707805157,-0.009999999776482582,2.4887492600100813e-06,0.009999999776482582,-8.21426510810852e-07,-0.8007580041885376,2.536472797393799,1.0617078061159191e-07,0.0,3.7085264921188354e-06,0.010000000707805157,4.2141729750255763e-07,0.009999999776482582,2.4887519600724772e-08,0.0,3.855185468637501e-07,-1.7446362760887446e-16,1.762527972459793e-07,4.214173188188397e-08,,,,,,,,,,,,,,,,,
3054,14112.680011749268,418164,1778884633.0766108,2224.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055,14114.420988559723,418364,1778884634.8175876,2225.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3056,14115.63666844368,418500,1778884636.0332675,,,,2.9969962156428664e-07,0.0005060188123025,-0.010000000707805157,-0.009999999776482582,2.4813900836306857e-06,0.009999999776482582,-5.792826414108276e-07,-0.800936758518219,2.5297536849975586,1.0244549031313e-07,0.0,2.99699604511261e-06,0.010000000707805157,3.993297070792323e-07,0.009999999776482582,2.481392691322526e-08,0.0,3.5218002381043334e-07,-2.537652741156556e-16,1.7276033759117126e-07,3.993297070792323e-08,,,,,,,,,,,,,,,,,
3057,14116.162154912949,418564,1778884636.558754,2226.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058,14117.81037068367,418764,1778884638.2069697,2227.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3059,14119.5491502285,418964,1778884639.9457493,2228.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,14119.867894411087,419000,1778884640.2644935,,,,4.194942846424965e-07,0.0007453486323356628,-0.010000000707805157,-0.009999999776482582,2.353553099965211e-06,0.009999999776482582,-1.0502657232791535e-06,-0.8019086122512817,2.5333313941955566,9.659145661089497e-08,0.0,4.194942903268384e-06,0.010000000707805157,3.8529032053702394e-07,0.009999999776482582,2.3535555726539314e-08,-6.597897074067487e-15,3.4701974982453976e-07,-5.868322079729822e-16,1.6787089407444e-07,3.85290341853306e-08,,,,,,,,,,,,,,,,,
3061,14121.328450918198,419164,1778884641.72505,2229.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,14123.096650600433,419364,1778884643.4932497,2230.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063,14124.35171699524,419500,1778884644.748316,,,,2.53506016179017e-07,0.00024238615878857672,-0.010000000707805157,-0.009999999776482582,2.1985840703564463e-06,0.009999999776482582,-5.6438148021698e-07,-0.8037694096565247,2.52146315574646,8.754432911928234e-08,0.0,2.5350600481033325e-06,0.010000000707805157,3.4720437724899966e-07,0.009999999776482582,2.1985865572560215e-08,-1.268826370578278e-16,3.094086196142598e-07,-1.268826370578278e-16,1.5203841030597687e-07,3.4720439856528174e-08,,,,,,,,,,,,,,,,,
3064,14124.869582891464,419564,1778884645.266182,2231.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,14126.61871266365,419764,1778884647.0153117,2232.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3066,14128.340148448944,419964,1778884648.7367475,2233.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,14370.66853260994,420000,1778884891.0651317,,,,,,,,,,,,,,,,,,,,,,,,,"{'size': 764574, '_type': 'video-file', 'path': 'media/videos/eval/video_20_4468c428917a74a0c9e4.mp4', 'sha256': '4468c428917a74a0c9e4fe4aec0abddb7d7de8bea483bf2f1115e1b8f97827e1'}",,,,,,,,,,,,,,,,
3068,14407.629393100739,420000,1778884928.0259922,,,,7.033880251583469e-07,0.0006604570662602782,-0.010000000707805157,-0.009999999776482582,2.5604572329029907e-06,0.009999999776482582,-5.955142796665314e-07,-0.8030110001564026,2.526074171066284,1.1867710725255165e-07,0.0,7.033880137896631e-06,0.010000000707805157,4.891833214060171e-07,0.009999999776482582,2.5604601106010705e-08,-7.612958488167464e-15,4.542214355751639e-07,-1.1419437732251196e-15,1.855660229921341e-07,4.891833427222991e-08,,0.0,188.4600067138672,0.0,-1.784600019454956,23.16666603088379,24.352941513061523,187.35000610351562,-1.7734999656677246,0.10000000149011612,0.0,1.5,1.7400000095367432,0.10000000149011612,0.0,2.0,5.0
3069,14407.656939268112,420001,1778884928.0535383,2234.0,37.0,-0.3700000047683716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,14409.581590414047,420201,1778884929.9781895,2235.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,14411.533207178116,420401,1778884931.9298062,2236.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,14412.473051309586,420500,1778884932.8696504,,,,3.005511075571121e-07,0.0002753172302618623,-0.010000000707805157,-0.009999999776482582,2.325429477423313e-06,0.009999999776482582,-5.70767724639154e-07,-0.8040587902069092,2.524723529815674,9.393053801431961e-08,0.0,3.0055109618842835e-06,0.010000000707805157,3.679390658817283e-07,0.009999999776482582,2.3254319359011788e-08,-9.51619747493462e-15,3.2547816886108194e-07,-7.137148317959202e-16,1.6367994248867035e-07,3.679390658817283e-08,,,,,,,,,,,,,,,,,
3073,14413.296003341675,420601,1778884933.6926024,2237.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,14414.106837034225,420686,1778884934.503436,2238.0,85.0,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,14416.026953220367,420886,1778884936.4235523,2239.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,14417.135617256165,421000,1778884937.5322163,,,,4.193346399006259e-07,0.00038006083923392,-0.010000000707805157,-0.009999999776482582,2.435429905744968e-06,0.009999999776482582,-5.750251830249908e-07,-0.8005983829498291,2.5307185649871826,9.818801061101112e-08,0.0,4.1933462853194214e-06,0.010000000707805157,4.131861430778372e-07,0.009999999776482582,2.4354324779096714e-08,-9.643080469334472e-15,3.7719075862696627e-07,-5.075305482313112e-16,1.6693957149982452e-07,4.131861430778372e-08,,,,,,,,,,,,,,,,,
3077,14417.914890050888,421086,1778884938.311489,2240.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,14419.834794998169,421286,1778884940.231394,2241.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,14421.708011865616,421486,1778884942.104611,2242.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080,14421.839143753052,421500,1778884942.2357428,,,,3.706131508351973e-07,0.00018401409033685923,-0.010000000707805157,-0.009999999776482582,2.4787884740362642e-06,0.009999999776482582,-5.854027449458954e-07,-0.7992748022079468,2.5409276485443115,1.0856560805905247e-07,0.0,3.706131565195392e-06,0.010000000707805157,4.1034965647668287e-07,0.009999999776482582,2.4787912167312243e-08,-8.374253913467737e-15,3.758665627628943e-07,-6.661338677146531e-16,1.7927959561347961e-07,4.1034969200381965e-08,,,,,,,,,,,,,,,,,
3081,14423.544893741608,421686,1778884943.9414928,2243.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,14424.816503047943,421824,1778884945.213102,2244.0,138.0,-0.3799999952316284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,14426.48484992981,422000,1778884946.881449,,,,3.011099067862233e-07,0.00024125984054990113,-0.010000000707805157,-0.009999999776482582,2.139925072697224e-06,0.009999999776482582,-5.651797891914612e-07,-0.8003634214401245,2.542654514312744,8.834260256662674e-08,0.0,3.0110988973319763e-06,0.010000000707805157,3.3272203836531844e-07,0.009999999776482582,2.1399275240696625e-08,-8.881784197001252e-15,2.989817460274935e-07,-4.440892098500626e-16,1.5227124094963074e-07,3.327220454707458e-08,,,,,,,,,,,,,,,,,
